Family	Count	Hits	TotMarkerLength
tr|R5W5L9|R5W5L9_9DELT	0.0	0	147
tr|R5WQJ0|R5WQJ0_9FIRM	0.0	0	123
tr|R5XDI9|R5XDI9_9FIRM	0.0	0	15
tr|R5XX63|R5XX63_9FIRM	0.0	0	300
tr|R5XYH7|R5XYH7_9CLOT	0.0	0	157
tr|R5Y8K9|R5Y8K9_9FIRM	0.0	0	300
tr|R5YGI7|R5YGI7_9CLOT	13.509701789694724	18	33
tr|R5YZ99|R5YZ99_9FIRM	0.0	4	99
tr|R5Z3U5|R5Z3U5_9FIRM	0.0	0	180
tr|R5Z792|R5Z792_9FIRM	0.0	0	34
tr|R6CH48|R6CH48_9FIRM	0.0	0	65
tr|R6D016|R6D016_9CLOT	0.0	0	64
tr|R6D7U8|R6D7U8_9CLOT	0.0	0	116
tr|R6DR67|R6DR67_9FIRM	0.0	4	49
tr|R6DTA9|R6DTA9_9FIRM	0.0	0	294
tr|R6E6H1|R6E6H1_9BACE	0.0	0	63
tr|R6G2H9|R6G2H9_9CLOT	0.0	0	50
tr|R6GC91|R6GC91_9BIFI	0.0	0	102
tr|R6H243|R6H243_9FIRM	0.0	0	177
tr|R6H5M8|R6H5M8_9CLOT	8.458248077026273	168	18
tr|R6J307|R6J307_9PROT	0.0	0	300
tr|R6J4M6|R6J4M6_9FIRM	1.7164500341496218	140	295
tr|R6LIS3|R6LIS3_9FIRM	0.0	0	300
tr|R6LMF2|R6LMF2_9FIRM	0.0	0	300
tr|R6M2V7|R6M2V7_9CLOT	0.0	0	300
tr|R6MEG1|R6MEG1_9FIRM	0.0	0	45
tr|R6MMR7|R6MMR7_9FIRM	0.0	5	299
tr|R6MR39|R6MR39_9FIRM	0.0	0	300
tr|R6NVF0|R6NVF0_9CLOT	0.0	0	300
tr|R6QAT7|R6QAT7_9FIRM	0.0	0	182
tr|R6QGH8|R6QGH8_9FIRM	0.0	2	184
tr|R6QHY0|R6QHY0_9FIRM	0.0	0	41
tr|R6RB28|R6RB28_9FIRM	0.0	0	21
tr|R6RB59|R6RB59_9CLOT	9.362313467093493	165	22
tr|R6RET5|R6RET5_9CLOT	0.0	1	77
tr|R6RR91|R6RR91_9FIRM	0.0	0	19
tr|R6SPH8|R6SPH8_9CLOT	0.0	0	300
tr|R6SRY4|R6SRY4_9CLOT	0.0	0	295
tr|R6T0L9|R6T0L9_9BACE	0.0	0	31
tr|R6T5Y9|R6T5Y9_9FIRM	0.9301551564604642	9	41
tr|R6T7G5|R6T7G5_9FIRM	0.0	0	40
tr|R6TYY3|R6TYY3_9FIRM	0.0	0	294
tr|R6UC25|R6UC25_9FIRM	0.0	0	300
tr|R6WA99|R6WA99_9FIRM	0.0	0	161
tr|R6WJ09|R6WJ09_9FIRM	0.0	0	10
tr|R6Y484|R6Y484_9FIRM	0.0	0	59
tr|R6Y6G8|R6Y6G8_9CLOT	0.0	0	30
tr|R6YQM5|R6YQM5_9FIRM	0.0	1	143
tr|R6ZUZ2|R6ZUZ2_9FIRM	0.0	0	300
tr|R6ZV05|R6ZV05_9FIRM	0.0	0	20
tr|R7AA20|R7AA20_9FIRM	0.0	0	97
tr|R7AIS9|R7AIS9_9CLOT	0.0	0	243
tr|R7B2F9|R7B2F9_9CLOT	0.0	1	300
tr|R7B9M0|R7B9M0_9CLOT	0.0	0	89
tr|R7BJA8|R7BJA8_9FIRM	0.0	0	250
tr|R7BMA1|R7BMA1_9FIRM	0.0	1	67
tr|R7CAD7|R7CAD7_9CLOT	0.0	1	102
tr|R7D4X2|R7D4X2_9ACTN	0.0	0	243
tr|R7D6G9|R7D6G9_9ACTN	0.0	0	289
tr|R7FAS3|R7FAS3_9CLOT	0.0	0	80
tr|R7FKR5|R7FKR5_9CLOT	0.0	0	184
tr|R7G068|R7G068_9PROT	0.0	0	273
tr|R7G193|R7G193_9PROT	0.0	1	164
tr|R7GI81|R7GI81_9CLOT	0.0	1	113
tr|R7GU60|R7GU60_9FIRM	2.9020840881566485	58	16
tr|R7HGQ1|R7HGQ1_9MOLU	0.3263212992679889	45	194
tr|R7IBR1|R7IBR1_9FIRM	2.8334742109418687	80	62
tr|R7ISW1|R7ISW1_9CLOT	0.7505389883163746	598	30
tr|R7JLM7|R7JLM7_9PORP	8.593127547390374	1186	79
tr|R7KUL9|R7KUL9_9FIRM	0.0	0	66
tr|R7LAG6|R7LAG6_9CLOT	0.0	0	56
tr|R7M150|R7M150_9FUSO	0.0	0	9
tr|R7MK06|R7MK06_9FIRM	0.0	0	51
tr|R7NIX0|R7NIX0_9MOLU	0.0	0	132
tr|R7NLG3|R7NLG3_9FIRM	0.0	0	17
tr|R8E483|R8E483_BACCE	0.0	1	42
tr|R9GTV9|R9GTV9_9SPHI	0.0	0	126
tr|R9HMA1|R9HMA1_BACVU	0.0	0	300
tr|R9J3U7|R9J3U7_9FIRM	0.4503233929898247	9	16
tr|R9JF23|R9JF23_9FIRM	0.0	0	183
tr|R9JZX2|R9JZX2_9FIRM	0.0	0	85
tr|R9LNJ6|R9LNJ6_9FIRM	0.0	1	197
tr|R9LQC8|R9LQC8_9FIRM	0.0	0	110
tr|R9LTH4|R9LTH4_9FIRM	0.0	0	228
tr|R9LTW3|R9LTW3_9FIRM	0.0	0	297
tr|R9LZG1|R9LZG1_9FIRM	0.0	0	174
tr|R9M115|R9M115_9FIRM	0.0	0	214
tr|R9MJN3|R9MJN3_9FIRM	0.0	0	169
tr|R9MJT9|R9MJT9_9FIRM	0.0	0	154
tr|R9MND2|R9MND2_9FIRM	0.0	0	191
tr|R9MRT1|R9MRT1_9FIRM	0.0	0	300
tr|R9MTQ1|R9MTQ1_9FIRM	0.0	0	300
tr|R9PRF2|R9PRF2_AGAAL	0.0	0	50
tr|S0FGI9|S0FGI9_9FIRM	0.0	0	297
tr|S0FHQ8|S0FHQ8_9FIRM	0.0	0	262
tr|S0FKT5|S0FKT5_9FIRM	0.0	0	300
tr|S0FN65|S0FN65_9FIRM	0.0	0	300
tr|S0FWE3|S0FWE3_9FIRM	0.0	0	300
tr|S0SCV5|S0SCV5_ENTAV	0.0	0	300
tr|S0SG11|S0SG11_ENTAV	0.0	0	293
tr|S2KI19|S2KI19_9GAMM	0.0	0	300
tr|S2KRM2|S2KRM2_9FIRM	0.0	0	300
tr|S2VS24|S2VS24_9ACTO	0.0	0	65
tr|S2ZUL3|S2ZUL3_9ACTN	0.0	0	9
tr|S5ZZY6|S5ZZY6_9SPIO	0.0	0	11
tr|S6EK96|S6EK96_9CLOT	0.0	0	226
tr|S6EQ42|S6EQ42_9CLOT	0.0	0	47
tr|S8GPK1|S8GPK1_9BACT	0.0	0	300
tr|S9PET5|S9PET5_9DELT	0.0	0	300
tr|T0PFD1|T0PFD1_9CLOT	0.0	0	46
tr|T2GGV4|T2GGV4_9EURY	0.0	0	300
tr|T2IT99|T2IT99_CROWT	0.0	0	10
tr|U1WSM5|U1WSM5_9ACTN	0.0	0	114
tr|U2BHB9|U2BHB9_CLOSY	0.0	0	300
tr|U2BKS8|U2BKS8_9CLOT	0.0	0	294
tr|U2BLR5|U2BLR5_9CLOT	0.0	0	37
tr|U2EAP1|U2EAP1_9FIRM	0.0	0	62
tr|U2JZ67|U2JZ67_TRELE	0.0	0	231
tr|U2K442|U2K442_9FIRM	0.0	1	51
tr|U2LWK4|U2LWK4_TRELE	0.0	0	43
tr|U2Q801|U2Q801_9CLOT	0.0	0	300
tr|U2QTM5|U2QTM5_9FIRM	0.0	0	94
tr|U2QU25|U2QU25_9FIRM	0.0	0	300
tr|U2R520|U2R520_9FIRM	0.0	0	116
tr|U2TM27|U2TM27_9ACTN	0.0	0	208
tr|U2XRL0|U2XRL0_9MICO	0.0	0	76
tr|U4KMD5|U4KMD5_9MOLU	0.0	0	119
tr|U4KSF6|U4KSF6_ACHPJ	0.0	0	147
tr|U5MPB3|U5MPB3_CLOSA	0.0	0	12
tr|U7D5X6|U7D5X6_9BACT	0.0	0	136
tr|U7KGE3|U7KGE3_9CORY	0.0	0	35
tr|U7VA80|U7VA80_9FUSO	0.0	0	65
tr|U7VC55|U7VC55_9FUSO	0.0	0	153
tr|U9VLT2|U9VLT2_9CYAN	0.0	0	116
tr|V2ZAA1|V2ZAA1_9FIRM	0.0	0	87
tr|V5RHK0|V5RHK0_SPIAP	0.0	0	97
tr|V5WHS1|V5WHS1_9SPIO	0.0	0	146
tr|V6IU96|V6IU96_9BACL	0.0	0	28
tr|V6Q678|V6Q678_9ENTE	0.0	0	158
tr|V7I3D1|V7I3D1_9CLOT	0.0	0	36
tr|V7I496|V7I496_9CLOT	0.0	0	300
tr|V7I9D4|V7I9D4_9CLOT	0.0	0	300
tr|V8CC19|V8CC19_9HELI	0.0	0	82
tr|V9G485|V9G485_9BACL	0.0	0	68
tr|V9WB37|V9WB37_9BACL	0.0	0	71
tr|W0EA48|W0EA48_9FIRM	0.0	0	142
tr|W0JIJ0|W0JIJ0_DESAE	0.0	0	300
tr|W0VCZ1|W0VCZ1_9BURK	0.0	0	300
tr|W1Q2P8|W1Q2P8_ABIDE	0.0	0	15
tr|W2BVP1|W2BVP1_9FIRM	0.0	0	103
tr|W2EIS8|W2EIS8_9ACTN	0.0	0	44
tr|W3APH6|W3APH6_9FIRM	0.0	0	300
tr|W4QUX5|W4QUX5_BACA3	0.0	0	42
tr|W5VG97|W5VG97_9DINO	0.0	0	293
tr|W6A806|W6A806_9MOLU	0.0	0	20
tr|W6N607|W6N607_CLOTY	0.0	0	74
tr|W6S476|W6S476_9CLOT	0.0	0	103
tr|W7CQT3|W7CQT3_9LIST	0.0	0	43
tr|W7UHT1|W7UHT1_RUMFL	0.0	0	44
tr|W7VKM4|W7VKM4_9ACTN	0.0	0	35
tr|W7Y529|W7Y529_9BACT	0.0	0	125
tr|W8T837|W8T837_EUBAC	0.0	0	125
tr|W9H1J2|W9H1J2_9PROT	0.0	0	88
tr|X0PS46|X0PS46_9LACO	0.0	0	166
tr|X0PU04|X0PU04_9LACO	0.0	0	202
tr|X1KDW8|X1KDW8_9ZZZZ	0.0	0	300
tr|Z4WTL8|Z4WTL8_9ACTN	0.0	0	19
